id,family
10324,3537
10325,4223
10327,4948
10329,212
10332,4556
10333,3234
10334,925
10335,370
10336,1154
10338,4042
10339,2689
10340,1159
10342,3744
10343,2754
10345,2494
10346,1604
10347,532
10348,3177
10349,4508
10352,5259
10355,3763
10356,4952
10357,3196
10358,5720
10359,4035
10361,2674
10362,6380
10363,6132
10364,5177
10365,296
10366,1005
10367,1851
10368,2839
10369,5311
10372,5746
10373,549
10374,334
10377,1589
10378,2470
10379,4524
10381,4181
10382,5633
10383,182
10384,2569
10386,6284
10387,4086
10389,2597
10390,527
10391,2638
10392,5822
10394,6121
10396,1380
10397,5987
10398,4513
10399,5606
10400,1210
10402,674
10403,2099
10404,294
10405,2021
10406,2039
10409,5259
10410,3901
10412,212
10413,261
10414,2277
10415,2794
10416,2935
10417,5534
10418,1210
10419,1872
10423,5008
10424,6331
10425,163
10427,2415
10428,4513
10430,2937
10431,2277
10432,3278
10433,1214
10434,3707
10438,1089
10439,3301
10440,2937
10442,2112
10443,998
10444,5476
10445,2667
10447,1218
10448,133
10450,2581
10454,3423
10455,3034
10456,66
10457,5020
10458,5036
10459,4987
10460,1342
10461,447
10462,4815
10464,5020
10466,4241
10470,1497
10471,3730
10472,5004
10473,2021
10475,1495
10476,5047
10477,6056
10480,186
10482,3945
10483,1502
10484,2314
10485,398
10488,3209
10489,4653
10492,5004
10493,5873
10494,73
10496,4274
10497,4421
10498,2277
10500,6052
10501,4831
10502,2754
10503,3825
10504,1489
10506,1551
10507,1069
10508,5832
10510,2717
10513,1500
10514,6218
10515,5437
10516,1478
10517,896
10522,3382
10524,2640
10526,5869
10527,5210
10528,1287
10529,5204
10530,3587
10531,6373
10532,5632
10534,4952
10535,1779
10536,2503
10537,1210
10539,4345
10540,1376
10541,5304
10544,1182
10545,913
10548,1120
10551,1284
10552,73
10553,3117
10555,2025
10556,215
10557,5199
10558,5698
10560,5455
10561,4866
10562,5630
10563,5455
10564,2705
10566,1082
10567,576
10570,451
10571,4891
10574,5462
10575,323
10576,3386
10577,3562
10578,987
10579,2873
10580,5892
10581,4952
10582,100
10583,3924
10584,4532
10585,3375
10586,4738
10588,576
10589,3186
10590,914
10591,6301
10592,1789
10593,4815
10594,4952
10595,1504
10597,2756
10598,3217
10599,4822
10600,1431
10601,2277
10603,2451
10604,4738
10605,4076
10606,1210
10607,4624
10608,5892
10611,4386
10612,1891
10613,958
10615,4310
10618,3222
10621,2682
10624,505
10626,1491
10627,4191
10628,3120
10629,1753
10630,2555
10632,4810
10633,1232
10635,5644
10636,3496
10637,6324
10642,2238
10643,5084
10646,1435
10647,1510
10648,511
10652,2277
10653,4010
10656,4697
10657,5349
10660,330
10663,2752
10664,4013
10665,473
10668,1825
10670,5902
10673,608
10674,2277
10675,4728
10676,6181
10677,5362
10681,4770
10684,2596
10685,5533
10688,1031
10689,1661
10690,4735
10691,4377
10692,2021
10694,2274
10695,4365
10696,4694
10697,4648
10698,3713
10700,1447
10701,5058
10702,722
10703,4214
10706,2714
10708,2831
10713,3759
10714,4575
10716,4952
10717,324
10718,3744
10719,1300
10720,1221
10721,5751
10722,5038
10723,4690
10724,495
10726,5421
10727,2476
10729,3744
10730,2993
10731,2840
10733,2987
10734,2378
10735,4555
10736,141
10737,4658
10739,1922
10741,4785
10742,4431
10743,1661
10745,3758
10746,4762
10747,1573
10748,4952
10749,1473
10751,3191
10752,6239
10754,6178
10755,3726
10756,1139
10757,5747
10758,3140
10760,4277
10761,3171
10765,4682
10766,5259
10767,2992
10768,2021
10769,6174
10770,4952
10772,5268
10773,1123
10774,3843
10775,1483
10776,1958
10777,3831
10778,5824
10779,2821
10780,3987
10782,5419
10783,2584
10785,4373
10786,5862
10789,2951
10791,5486
10795,3014
10796,5887
10797,3713
10798,4902
10799,6284
10801,6123
10802,4718
10803,2813
10804,3358
10805,1536
10808,634
10811,1818
10813,2283
10814,2424
10815,1457
10817,2789
10819,1829
10820,2487
10821,2126
10822,2510
10823,2697
10826,6080
10827,2274
10828,4313
10829,820
10830,4182
10831,950
10833,2021
10835,4892
10836,5216
10838,796
10840,2751
10842,6239
10845,5742
10846,1895
10847,2690
10848,1852
10849,4952
10850,5057
10851,2871
10852,3895
10854,313
10855,5901
10856,5305
10858,5339
10859,4931
10860,1435
10861,4853
10864,3234
10865,687
10868,5223
10869,5948
10870,5405
10873,3245
10876,4173
10877,1068
10878,2731
10879,5885
10880,4184
10883,4646
10885,4640
10886,2215
10887,5469
10889,3713
10890,738
10892,2252
10893,4952
10894,509
10896,4457
10897,3111
10898,2039
10899,1433
10900,759
10903,125
10906,5159
10907,271
10909,5100
10910,4928
10912,6169
10914,5718
10915,164
10917,3687
10918,455
10920,2578
10921,5308
10922,3227
10923,1542
10924,1959
10925,879
10927,1210
10928,3670
10930,2526
10932,4370
10934,875
10936,1166
10937,4998
10938,5632
10941,4697
10942,713
10943,2335
10944,3117
10945,2207
10948,4663
10949,2494
10950,4822
10952,1376
10954,3222
10955,1210
10956,5216
10957,3887
10958,4312
10959,3744
10961,5482
10962,4213
10964,1907
10966,4622
10967,4936
10968,703
10969,2459
10971,936
10972,6159
10973,883
10974,3744
10975,5764
10976,1061
10979,2431
10980,5259
10981,5795
10983,6055
10987,1912
10989,4253
10990,3246
10991,5702
10992,3796
10993,2280
10994,2197
10998,1554
10999,4646
11000,5072
11004,3611
11006,3823
11007,899
11008,5147
11009,4793
11010,737
11011,2754
11014,6309
11016,3920
11017,3248
11018,4730
11019,4513
11020,1536
11021,2447
11023,3871
11025,1431
11026,1290
11027,951
11030,4857
11031,4157
11032,5829
11033,801
11034,295
11037,4920
11038,5815
11039,4085
11040,3463
11042,5004
11043,6148
11044,5116
11045,5015
11047,3449
11048,2781
11050,3465
11054,5111
11056,1579
11060,5326
11061,6051
11062,696
11063,4158
11064,5702
11065,1677
11066,2096
11068,4318
11070,1999
11071,3713
11072,4383
11073,732
11075,4102
11076,5776
11077,4423
11078,260
11079,4531
11081,1587
11082,4137
11083,4464
11084,5609
11085,3280
11086,1792
11087,5142
11088,5949
11089,1023
11091,627
11092,665
11093,5210
11095,1829
11096,2953
11097,3076
11098,6134
11101,1246
11102,2128
11104,5259
11105,1624
11110,1441
11111,1683
11113,3174
11115,5297
11116,4024
11117,2427
11118,4958
11119,2738
11120,3286
11121,441
11122,2008
11123,1290
11125,1463
11126,5278
11128,2601
11130,4464
11133,4909
11134,5609
11135,4182
11136,5829
11138,659
11139,4810
11140,4424
11141,1747
11142,1271
11143,4354
11145,555
11147,1211
11148,6065
11153,5004
11154,2277
11156,6032
11157,3593
11161,2353
11165,3119
11166,1400
11169,2607
11170,5011
11171,2097
11172,2142
11176,2277
11178,4576
11180,4697
11181,2389
11182,1137
11184,3849
11185,4411
11188,1852
11189,1930
11190,2572
11191,4200
11192,5969
11194,3168
11195,5119
11196,5179
11197,977
11198,350
11200,5259
11201,4172
11204,1360
11205,6292
11206,5260
11207,5219
11208,2014
11209,5739
11210,2279
11211,5619
11213,6258
11214,3900
11215,2746
11217,5499
11218,2993
11219,365
11224,2427
11225,5707
11226,5004
11227,3337
11228,4942
11229,1210
11230,5084
11231,2996
11232,3588
11233,4730
11234,5216
11235,2021
11236,1980
11237,3210
11238,3028
11239,260
11240,3266
11241,5018
11242,1983
11243,5099
11244,3465
11246,4675
11247,2474
11249,4576
11250,6119
11253,3638
11254,2749
11255,3208
11256,746
11258,461
11259,496
11260,2277
11262,6248
11264,5198
11265,957
11267,4949
11268,4993
11269,3233
11270,6164
11271,5351
11272,5614
11273,1154
11274,2279
11276,5596
11277,998
11278,1641
11279,5876
11282,2871
11283,6170
11284,66
11288,4611
11289,2819
11290,4891
11291,3322
11293,5702
11295,1210
11297,2819
11298,5004
11299,3820
11300,5111
11304,216
11305,4952
11306,5027
11308,421
11309,1058
11310,2886
11311,2159
11313,3201
11314,2277
11315,2562
11316,5612
11317,2595
11318,4182
11320,3430
11321,1189
11324,1421
11325,2812
11326,3701
11327,1210
11328,3513
11329,2277
11330,2371
11333,2954
11334,845
11335,6233
11336,815
11342,1508
11345,5207
11346,1497
11348,2095
11349,3259
11350,2005
11351,4598
11352,4593
11353,576
11355,4046
11356,5829
11357,3399
11358,4952
11359,4054
11360,4554
11361,5259
11362,4242
11363,4922
11364,1627
11365,257
11367,5057
11368,4627
11369,443
11371,2135
11372,5097
11373,782
11374,3414
11377,3188
11381,4755
11382,413
11383,5699
11384,4325
11385,5545
11386,1252
11388,1068
11389,3326
11391,4145
11393,3603
11396,2072
11397,784
11398,5848
11399,4730
11400,293
11401,4161
11402,1789
11403,2739
11404,2279
11406,1711
11407,566
11408,1059
11409,4246
11412,945
11414,1832
11415,3017
11416,2449
11418,3693
11419,6269
11420,5527
11422,4671
11423,575
11424,694
11425,2347
11426,2146
11428,1252
11430,408
11431,2193
11432,5632
11433,2987
11434,3259
11436,1007
11437,2249
11440,5352
11441,2253
11442,918
11443,988
11444,5259
11448,2183
11450,6019
11451,825
11453,3859
11454,282
11455,3529
11456,3728
11457,3569
11459,1275
11460,3189
11461,3530
11462,5455
11463,5806
11464,126
11465,6104
11467,604
11468,3368
11469,5642
11470,5004
11471,2816
11472,5866
11473,2566
11474,5579
11477,118
11479,2277
11480,5539
11481,4291
11482,6147
11483,284
11484,4675
11485,500
11487,2346
11488,3703
11490,18
11491,6239
11492,2538
11493,3334
11494,2039
11495,5632
11497,2095
11498,4668
11500,1647
11501,3143
11502,2360
11503,3894
11505,1257
11506,3744
11507,3803
11509,1572
11510,1210
11513,5998
11516,5421
11517,6111
11519,5688
11520,6325
11523,3656
11524,3952
11525,5048
11526,4102
11527,2949
11528,5535
11529,2465
11531,1046
11532,36
11533,4796
11534,4513
11535,3105
11537,5228
11538,3184
11540,319
11541,5259
11542,4457
11543,1252
11545,5084
11546,1789
11547,5876
11548,1210
11551,2279
11552,5004
11553,1407
11554,2031
11555,5127
11556,544
11558,5020
11559,5647
11561,3117
11562,71
11563,3349
11564,1306
11565,3332
11566,1941
11567,5443
11568,5091
11570,5589
11572,946
11573,767
11574,2335
11578,3162
11580,5552
11581,1016
11582,4722
11583,1632
11584,2388
11585,5192
11586,1888
11587,4357
11588,1210
11589,703
11591,1529
11592,5004
11593,1079
11594,3324
11595,1947
11596,1164
11597,1720
11600,5189
11602,2476
11605,2424
11606,4623
11608,726
11610,5711
11611,4952
11612,5762
11614,3117
11615,4942
11616,1510
11618,5331
11619,2412
11620,1407
11621,4952
11626,2904
11627,810
11629,2573
11630,5624
11631,5084
11632,1252
11634,1252
11635,5873
11636,5751
11637,1339
11638,2337
11639,3992
11640,4079
11641,4847
11642,801
11644,5004
11645,3261
11646,5427
11648,2366
11649,2052
11651,4099
11652,1882
11653,3744
11654,4003
11655,5754
11656,2752
11657,3852
11660,5499
11661,2386
11663,2293
11664,26
11665,661
11666,2617
11667,6029
11668,5668
11669,412
11670,2880
11672,5075
11674,4788
11675,4952
11676,658
11678,1469
11679,2112
11681,5297
11682,2021
11683,4520
11684,2277
11685,3085
11686,3404
11687,171
11688,5671
11689,477
11690,2519
11693,4380
11695,4822
11696,4730
11697,2563
11698,2501
11699,936
11700,1210
11703,5640
11704,5892
11708,6060
11709,3382
11710,2509
11711,3322
11712,1757
11714,3340
11715,3758
11716,3472
11717,2613
11718,2041
11719,5371
11720,3744
11723,1561
11724,245
11725,3691
11726,5094
11728,4082
11729,761
11730,5838
11733,1343
11735,5061
11736,2217
11737,2755
11738,3196
11740,4451
11746,5228
11747,5105
11748,6372
11749,2277
11750,2274
11752,3374
11753,1202
11754,4942
11755,5265
11757,1562
11758,6369
11759,4952
11761,1617
11762,1922
11766,3542
11767,4645
11768,947
11769,6301
11771,2419
11772,276
11773,1367
11774,3992
11775,4246
11776,3903
11778,3892
11779,4183
11780,6240
11781,2590
11782,1431
11783,66
11784,3260
11785,2224
11787,4735
11788,1514
11789,4366
11791,3375
11792,4245
11795,2435
11796,2983
11797,3174
11798,1276
11799,4840
11800,5801
11801,3776
11802,2389
11803,1853
11804,1146
11806,5216
11807,1628
11808,1946
11809,3205
11811,4806
11812,198
11813,3564
11815,4515
11816,3091
11818,6042
11819,689
11820,5514
11822,220
11823,5987
11826,286
11827,6268
11828,3496
11829,4052
11830,5609
11831,3795
11832,5246
11833,5084
11837,4892
11838,3661
11839,4246
11840,4246
11841,2021
11842,2561
11843,5480
11844,2267
11846,2284
11847,5078
11848,5840
11849,1210
11851,2058
11852,529
11853,3007
11854,5954
11855,38
11856,5813
11857,5632
11861,5300
11862,3291
11863,3259
11864,2752
11865,1817
11866,3475
11867,5885
11868,5342
11869,151
11870,4383
11871,5004
11872,212
11873,6351
11874,122
11875,2623
11876,5008
11878,2052
11879,4749
11880,5632
11881,2067
11882,1233
11883,3572
11884,5814
11885,3117
11886,203
11887,3650
11889,4102
11890,5702
11891,5997
11892,5979
11893,5590
11894,6071
11895,1020
11896,4942
11897,702
11898,5533
11899,6111
11902,2035
11903,2734
11904,2021
11906,5071
11910,4994
11911,2486
11912,879
11914,1327
11915,144
11916,1618
11917,5702
11919,383
11920,4546
11921,3070
11922,4513
11923,1568
11924,2377
11925,4936
11926,2961
11927,5105
11929,1075
11932,2941
11933,1584
11934,49
11937,5499
11938,268
11940,3375
11941,3617
11942,1718
11943,4330
11944,2728
11945,1868
11946,6066
11947,1127
11948,1965
11949,1070
11952,2963
11953,4556
11954,1548
11955,5817
11956,783
11957,3489
11958,3658
11959,4477
11960,1587
11961,2819
11962,1799
11963,72
11964,1996
11966,4709
11967,2055
11968,5389
11969,5843
11973,2589
11975,5829
11978,2095
11980,5914
11982,1346
11984,3129
11985,667
11986,5263
11988,960
11990,4871
11991,5792
11992,194
11993,3392
11994,4352
11995,1410
11997,4563
11999,3254
12000,2681
12001,5092
12002,3553
12003,5463
12005,2821
12011,1517
12012,4904
12014,6268
12019,3165
12020,250
12021,3528
12022,393
12024,1397
12025,2277
12026,4086
12027,3604
12028,2594
12031,4549
12033,3254
12034,2424
12035,620
12036,4660
12038,1356
12040,4499
12041,2236
12044,5408
12045,815
12046,3573
12047,3356
12048,1874
12049,735
12050,5517
12051,4557
12052,3196
12053,2787
12054,2923
12055,3959
12057,6
12058,4010
12059,52
12060,5844
12061,2522
12062,1114
12063,4875
12064,6239
12065,6054
12066,394
12067,2917
12068,879
12069,6159
12070,5493
12071,4002
12072,1423
12074,5815
12075,87
12076,5994
12080,3674
12081,5846
12082,4036
12083,698
12084,438
12085,900
12086,4883
12087,5849
12088,2004
12092,4892
12096,4869
12097,2116
12098,1532
12099,5632
12100,5269
12101,160
12102,66
12103,1857
12104,2757
12106,4246
12107,5036
12109,4503
12110,352
12111,4243
12112,860
12113,4563
12114,1610
12115,1719
12116,3283
12117,4464
12118,1022
12119,3992
12121,5305
12124,1692
12125,3005
12126,3731
12128,5441
12130,223
12131,5409
12132,4482
12133,3713
12135,643
12136,5762
12137,1354
12138,2135
12139,5170
12140,5307
12141,2583
12142,4952
12143,1017
12144,4085
12145,3166
12146,311
12147,1308
12148,3143
12149,4387
12151,4797
12153,4182
12155,3458
12157,5854
12159,2384
12160,5671
12161,3596
12162,1767
12163,4004
12165,2370
12166,595
12167,4491
12168,1986
12170,2560
12171,4230
12173,1183
12174,4157
12175,4780
12176,703
12180,5104
12181,384
12185,4226
12186,6208
12187,3671
12189,1108
12192,5481
12194,5751
12196,6053
12198,4244
12201,3196
12202,3818
12205,2740
12206,4536
12208,2343
12209,2277
12211,621
12212,5613
12213,3806
12214,933
12215,2902
12216,895
12217,2445
12218,5205
12219,5873
12220,557
12222,754
12223,3775
12224,4983
12226,2948
12227,619
12228,2754
12229,6145
12230,4180
12231,6358
12235,2277
12237,5499
12238,2935
12240,1210
12243,6321
12244,2605
12245,5856
12248,643
12249,94
12252,5631
12253,1248
12254,3476
12255,6298
12256,5107
12261,1846
12262,5252
12264,421
12267,679
12269,4319
12270,6080
12271,1157
12273,6209
12274,5841
12275,3437
12276,1314
12277,2791
12278,4920
12279,2724
12281,1826
12282,2274
12287,4914
12288,6040
12290,4603
12292,5971
12293,196
12294,2089
12295,2668
12298,5354
12299,2014
12300,1160
12303,726
12304,5095
12305,783
12306,2021
12308,4174
12309,3004
12310,1073
12311,5829
12312,1826
12313,2228
12314,3267
12316,2975
12319,4082
12323,1047
12327,65
12328,2356
12330,3036
12331,1160
12334,2023
12335,6098
12336,2716
12337,5646
12341,3164
12342,3337
12343,6271
12345,5365
12346,3722
12347,3723
12348,5572
12350,5626
12351,6351
12355,1210
12356,4246
12359,1826
12362,4730
12363,5702
12365,2754
12366,3355
12367,5633
12368,2320
12370,4683
12372,3096
12373,5004
12374,162
12378,4846
12379,4182
12380,4520
12381,4735
12382,2158
12383,1681
12384,2045
12386,5391
12388,5529
12391,95
12392,5892
12395,370
12396,415
12397,2881
12398,4937
12399,1615
12400,4764
12403,6000
12404,2166
12405,2277
12406,4439
12407,3326
12409,1323
12410,1210
12411,1210
12412,3140
12414,3995
12415,1843
12416,3888
12417,2673
12418,3431
12420,2551
12422,4421
12423,2935
12425,144
12427,86
12428,2755
12429,905
12431,1426
12434,3331
12435,3236
12436,4723
12437,5469
12439,1062
12441,5718
12442,4912
12445,2279
12446,6188
12448,5557
12449,926
12451,5486
12454,4513
12455,2277
12456,5391
12458,4893
12459,4246
12460,5084
12461,725
12462,1956
12467,5348
12468,4718
12470,2100
12471,570
12473,3828
12474,3452
12475,616
12477,570
12479,3337
12481,1587
12482,5921
12484,1170
12485,4646
12486,5614
12488,1276
12489,5454
12490,4571
12491,5004
12493,908
12494,2731
12496,2574
12497,2938
12498,86
12499,26
12500,5323
12502,2279
12503,5857
12504,2936
12505,275
12506,4842
12507,3320
12510,2761
12511,2380
12512,1565
12514,3744
12517,4973
12518,570
12520,1833
12521,1184
12522,6360
12524,4157
12525,6109
12529,1709
12530,5781
12532,3982
12533,2928
12534,66
12535,5633
12536,6000
12538,5004
12542,4969
12543,1232
12544,1220
12545,2316
12546,4650
12547,388
12549,3529
12551,5297
12552,6356
12553,6094
12554,2819
12555,431
12558,6011
12559,392
12560,4499
12561,5723
12562,1112
12563,249
12564,4005
12565,2095
12566,1476
12567,1338
12568,2445
12574,4952
12575,1352
12576,1135
12577,5795
12580,324
12581,1643
12582,3941
12583,2421
12584,6288
12585,5017
12587,4695
12588,3542
12589,178
12590,484
12593,5004
12595,1931
12597,2492
12599,5276
12601,437
12602,4812
12606,1276
12607,4290
12608,5345
12611,447
12613,1239
12614,4868
12615,4729
12617,5578
12618,558
12619,65
12620,472
12621,2277
12622,3086
12623,3984
12624,622
12625,2742
12628,512
12629,2895
12630,3208
12631,3426
12632,3896
12633,554
12634,124
12636,4696
12638,3095
12640,4092
12641,2935
12643,1376
12644,6083
12645,1312
12648,1035
12649,4818
12650,5362
12652,3907
12654,3271
12655,179
12658,4646
12661,3933
12663,540
12666,3375
12667,3953
12668,2691
12670,1982
12671,830
12672,6293
12673,929
12674,3482
12675,3701
12676,833
12677,3239
12678,4836
12681,4483
12682,1540
12683,1636
12685,2496
12686,6059
12687,3935
12688,5116
12689,4157
12690,4329
12692,982
12693,1246
12695,4673
12696,880
12697,4238
12700,212
12701,3375
12703,4504
12704,6213
12706,4891
12707,2731
12708,1701
12709,3055
12710,5323
12711,2534
12713,950
12714,1465
12715,2470
12716,1937
12717,405
12719,3862
12720,4689
12721,66
12722,260
12723,801
12727,78
12729,4214
12730,1465
12731,169
12732,97
12733,4585
12734,3667
12736,5759
12737,1465
12738,4645
12739,5366
12740,1663
12741,5510
12742,3935
12745,4816
12746,1685
12747,6079
12748,5671
12749,3794
12750,6147
12751,3202
12753,1754
12754,726
12756,848
12757,1208
12758,2819
12761,2444
12762,5021
12763,6004
12764,3355
12765,4671
12766,5455
12767,3992
12768,4239
12769,469
12771,4970
12772,4505
12773,5685
12774,2277
12776,1270
12778,3463
12779,5259
12781,2095
12782,6308
12783,5632
12784,212
12787,2150
12788,4074
12789,4215
12790,3003
12792,3562
12793,5047
12797,237
12798,6256
12799,5720
12802,5648
12803,4952
12804,1191
12805,879
12806,5183
12807,3234
12808,2711
12809,207
12810,1984
12811,5004
12812,3711
12814,2603
12816,3547
12817,4613
12820,605
12821,1681
12823,1014
12824,3178
12825,2452
12826,4749
12827,3890
12828,5197
12829,3433
12831,5311
12832,3702
12833,4442
12834,5590
12835,4713
12836,2127
12837,5366
12839,1742
12841,161
12843,2277
12845,3539
12846,4192
12849,3503
12850,2643
12851,2021
12852,2381
12854,188
12856,4712
12857,6372
12859,3406
12861,4102
12863,1576
12864,457
12866,2277
12867,1223
12868,5130
12869,5899
12870,589
12871,3402
12872,1434
12873,3644
12874,801
12876,1902
12877,2477
12878,1871
12879,3666
12880,574
12883,684
12884,5750
12885,5047
12887,5969
12888,2021
12889,4082
12894,4417
12895,4942
12896,6147
12898,3024
12899,1331
12901,2265
12902,4499
12904,4229
12905,302
12906,287
12908,1458
12909,637
12910,5789
12911,2065
12912,3310
12913,5632
12914,811
12915,910
12916,253
12917,5873
12918,447
12919,4474
12920,5830
12921,6299
12922,5118
12924,6203
12925,2700
12926,3734
12927,5650
12928,3314
12929,179
12930,5120
12933,2268
12934,1646
12935,186
12937,1241
12938,5357
12940,1525
12941,3808
12942,5034
12943,3717
12946,4936
12948,1271
12949,2092
12950,5152
12951,2140
12952,4862
12953,5920
12955,3071
12957,2418
12958,5872
12959,2436
12960,3431
12961,314
12962,2655
12963,4936
12964,4888
12966,86
12967,4416
12968,3473
12969,5469
12970,4786
12972,469
12973,4891
12974,1442
12975,2365
12976,4349
12978,3744
12979,2137
12981,2612
12983,2089
12984,5888
12985,4646
12987,1346
12988,4711
12989,4748
12990,1708
12992,72
12993,2277
12997,1694
12998,4597
12999,4203
13000,214
13001,1941
13003,2076
13004,3382
13005,5502
13006,4010
13007,2277
13009,2399
13011,3939
13012,2059
13013,3856
13016,84
13017,6310
13018,5234
13020,3500
13021,3744
13023,3143
13024,2621
13025,3579
13026,1187
13027,1247
13028,4719
13030,4889
13033,4786
13034,2818
13035,2397
13036,4274
13038,5741
13039,5922
13040,6342
13041,5873
13042,4214
13044,2713
13045,2249
13046,4133
13047,2824
13048,4366
13050,4721
13052,5307
13053,4891
13054,2739
13055,3900
13056,6256
13061,1210
13062,5590
13063,1097
13067,5102
13069,1543
13071,193
13073,1502
13074,4292
13076,408
13077,3450
13078,1630
13079,1978
13080,2801
13081,254
13082,4671
13085,4985
13087,5798
13088,1777
13089,6378
13091,807
13092,3674
13094,3027
13095,5892
13096,1829
13098,5004
13099,4576
13102,3222
13103,321
13104,2248
13105,2403
13106,2021
13107,4430
13109,1091
13111,5614
13112,3146
13113,2183
13115,1281
13116,3090
13117,4622
13118,1271
13120,5634
13121,3463
13122,5004
13123,6369
13124,1252
13125,5008
13126,3787
13128,718
13130,4168
13131,1407
13132,565
13133,5315
13134,941
13135,1424
13137,3382
13138,5334
13140,2828
13141,5141
13142,1629
13143,2716
13144,3985
13146,6004
13147,5631
13148,5933
13150,2095
13151,1533
13152,1789
13154,3686
13155,2573
13156,6113
13157,6246
13159,1210
13161,1276
13162,4367
13165,4945
13166,3604
13167,4011
13172,4652
13173,3595
13174,6239
13175,1055
13176,5083
13177,5780
13178,2116
13179,3752
13180,5103
13181,1627
13184,3308
13185,5635
13188,5863
13190,6239
13192,801
13193,4161
13194,573
13195,2469
13196,2418
13197,5627
13198,5469
13200,6208
13201,2350
13202,5199
13203,4306
13204,911
13205,1386
13207,119
13211,1789
13212,238
13214,2355
13217,3604
13218,3365
13219,1210
13221,3610
13225,3242
13226,6138
13227,4978
13228,6375
13229,623
13231,5714
13232,1651
13233,1752
13234,4593
13235,261
13237,2779
13239,260
13240,2318
13241,1924
13242,6111
13243,2867
13244,5779
13246,3888
13247,856
13248,4035
13249,1640
13250,734
13251,6298
13252,3761
13254,2809
13255,3989
13256,1400
13257,80
13258,1800
13263,642
13264,4644
13265,5911
13268,1531
13271,2183
13272,710
13273,6086
13275,0
13276,5093
13279,1186
13280,6230
13281,944
13282,2842
13283,5243
13284,3375
13285,2575
13286,4249
13287,5259
13288,2097
13289,6282
13292,272
13293,5326
13294,4234
13295,2955
13296,4294
13297,2464
13299,5618
13301,6361
13303,4555
13304,1210
13305,3549
13306,4574
13307,1569
13308,5232
13309,5876
13310,3958
13312,260
13313,5293
13314,4961
13315,4446
13317,4497
13319,4894
13320,1584
13321,4094
13322,662
13323,6209
13324,5391
13325,4681
13326,2274
13327,781
13329,3791
13331,5273
13332,3744
13333,421
13335,1298
13336,2225
13337,5413
13339,5237
13340,331
13342,4241
13343,3521
13346,1980
13348,3992
13349,217
13350,4104
13351,2883
13352,1728
13353,1552
13354,1882
13356,6133
13357,2039
13361,4864
13362,5005
13363,607
13364,597
13365,3235
13366,1290
13367,6129
13368,3691
13369,684
13370,1846
13371,3067
13372,5069
13373,5571
13374,2806
13375,2861
13376,4734
13378,2160
13379,3168
13381,3617
13384,5776
13389,4660
13390,2095
13392,4698
13393,5225
13395,3894
13397,1326
13398,6317
13400,5134
13402,4923
13404,2897
13407,2157
13408,422
13410,5789
13411,161
13413,1454
13414,4063
13417,5541
13418,4244
13419,4606
13420,3066
13421,3459
13422,6336
13423,3352
13424,1252
13425,3894
13428,2315
13430,2422
13431,6020
13432,5004
13433,5607
13434,3740
13438,2277
13439,2803
13440,997
13442,144
13445,3147
13446,6239
13447,2154
13448,2518
13449,3947
13451,945
13452,5004
13453,3316
13455,2721
13456,5741
13457,5947
13458,6005
13459,1197
13461,602
13462,3465
13463,2514
13464,3420
13466,1715
13467,109
13468,4865
13469,3674
13470,4896
13473,2135
13474,2995
13475,2245
13476,1160
13478,1686
13479,5047
13480,1589
13482,4646
13487,2723
13489,1908
13491,1789
13493,4190
13496,4375
13497,4083
13501,1002
13503,5142
13504,1850
13505,5935
13507,447
13508,692
13509,3375
13510,987
13511,419
13513,2899
13514,2164
13516,5446
13517,2021
13518,2776
13519,5530
13520,166
13521,735
13523,2427
13524,3247
13525,3157
13526,1991
13529,526
13532,2660
13534,5157
13535,839
13537,3059
13538,886
13539,106
13540,216
13542,3585
13543,2021
13544,3534
13546,750
13547,6158
13548,1835
13550,3249
13551,2515
13552,5136
13553,3992
13554,5477
13555,5529
13556,1210
13557,378
13558,5290
13559,3643
13566,4777
13568,718
13570,5895
13572,5613
13573,772
13575,4563
13576,2635
13578,1544
13580,3795
13581,1007
13583,2335
13584,5284
13585,11
13586,1985
13587,3435
13588,3120
13590,2800
13591,643
13592,2277
13593,2752
13594,2318
13595,1741
13596,3136
13597,4392
13600,2277
13602,6289
13603,4942
13604,1078
13605,5892
13606,1072
13607,4652
13608,1451
13610,4823
13611,4997
13615,3454
13616,5483
13617,2566
13618,6313
13619,3526
13620,5383
13625,3684
13626,4618
13627,3557
13629,1388
13631,4323
13633,6111
13634,3234
13637,5125
13639,3523
13640,6209
13642,4928
13644,1422
13645,6092
13646,6257
13648,2304
13649,5372
13650,3368
13651,5997
13652,797
13653,4593
13654,1788
13656,4930
13657,4375
13658,4576
13659,187
13661,2722
13662,3406
13663,5632
13664,5276
13666,3167
13667,5722
13668,5795
13669,848
13670,1916
13672,70
13673,66
13675,370
13676,307
13677,5633
13678,5064
13679,4782
13680,767
13682,2645
13684,5261
13685,1227
13686,1509
13689,1152
13690,2277
13692,1559
13694,3197
13695,3744
13698,6235
13699,5594
13700,2558
13702,4625
13703,2011
13704,2871
13705,3776
13706,1200
13708,2284
13709,5548
13711,3355
13712,1362
13713,3375
13714,2439
13715,3904
13716,91
13717,581
13718,2283
13721,4942
13722,82
13723,2468
13724,5614
13727,5582
13730,3736
13732,1838
13733,3669
13734,256
13735,3127
13737,5227
13738,3809
13740,4566
13742,1092
13743,522
13744,2230
13746,2930
13748,3591
13749,3457
13750,4940
13751,5817
